order_item_id,order_id,product_id,quantity,unit_price,line_total
62013,32579,124,2,304.81,609.62
62014,32579,110,1,562.72,562.72
62015,32579,79,1,18.66,18.66
62016,32579,188,1,109.02,109.02
62017,32580,107,2,45.49,90.98
62018,32580,112,2,5.05,10.1
62019,32580,77,3,333.97,1001.91
62020,32581,161,2,62.05,124.1
62021,32582,180,3,62.8,188.4
62022,32583,12,1,49.52,49.52
62023,32583,141,3,84.88,254.64
62024,32584,41,2,20.7,41.4
62025,32584,139,1,23.98,23.98
62026,32585,101,1,98.63,98.63
62027,32586,73,2,5.1,10.2
62028,32586,40,2,8.06,16.12
62029,32587,24,2,61.51,123.02
62030,32588,61,2,83.95,167.9
62031,32588,122,2,66.45,132.9
62032,32589,30,2,375.61,751.22
62033,32590,175,1,16.63,16.63
62034,32591,188,1,109.02,109.02
62035,32592,95,2,816.03,1632.06
62036,32593,90,2,96.78,193.56
62037,32593,122,2,66.45,132.9
62038,32593,134,1,20.19,20.19
62039,32593,104,3,16.21,48.63
62040,32594,101,1,98.63,98.63
62041,32595,102,2,205.12,410.24
62042,32596,25,1,89.99,89.99
62043,32597,144,1,16.4,16.4
62044,32598,154,1,53.19,53.19
62045,32599,43,1,7.06,7.06
62046,32599,125,2,26.68,53.36
62047,32600,76,3,6.4,19.2
62048,32601,198,1,43.37,43.37
62049,32601,41,2,20.7,41.4
62050,32602,147,1,88.36,88.36
62051,32603,121,3,195.7,587.1
62052,32603,104,1,16.21,16.21
62053,32603,113,2,267.27,534.54
62054,32604,125,1,24.01,24.01
62055,32604,89,1,51.13,51.13
62056,32604,72,2,450.5,901.0
62057,32605,119,2,57.9,115.8
62058,32606,122,2,66.45,132.9
62059,32606,16,1,114.65,114.65
62060,32606,120,3,49.65,148.95
62061,32606,23,2,276.26,552.52
62062,32607,191,3,18.53,55.59
62063,32607,118,1,47.07,47.07
62064,32608,5,1,221.9,221.9
62065,32608,151,3,20.0,60.0
62066,32608,13,1,48.11,48.11
62067,32609,142,1,1168.43,1168.43
62068,32609,54,2,154.88,309.76
62069,32609,101,1,98.63,98.63
62070,32609,21,1,94.98,94.98
62071,32610,86,1,128.18,128.18
62072,32611,93,3,374.62,1123.86
62073,32612,17,3,133.14,399.42
62074,32612,135,3,31.38,94.14
62075,32613,153,1,22.04,22.04
62076,32614,147,1,88.36,88.36
62077,32615,14,3,65.83,197.49
62078,32615,126,1,21.77,21.77
62079,32615,90,1,96.78,96.78
62080,32615,153,1,22.04,22.04
62081,32616,133,1,16.05,16.05
62082,32616,123,2,201.13,402.26
62083,32616,95,1,1020.04,1020.04
62084,32617,199,2,35.92,71.84
62085,32618,89,2,51.13,102.26
62086,32619,75,2,35.8,71.6
62087,32620,189,2,214.6,429.2
62088,32621,79,1,23.32,23.32
62089,32621,32,2,799.58,1599.16
62090,32621,34,1,70.71,70.71
62091,32621,62,2,350.9,701.8
62092,32622,188,2,87.22,174.44
62093,32622,107,1,45.49,45.49
62094,32623,17,1,119.83,119.83
62095,32624,20,3,38.23,114.69
62096,32624,32,1,799.58,799.58
62097,32625,166,1,53.61,53.61
62098,32625,28,2,81.11,162.22
62099,32626,26,2,77.67,155.34
62100,32626,66,2,1042.18,2084.36
62101,32627,91,3,36.36,109.08
62102,32627,68,2,32.64,65.28
62103,32628,39,1,101.13,101.13
62104,32629,9,2,37.92,75.84
62105,32629,193,2,18.07,36.14
62106,32630,114,2,39.36,78.72
62107,32631,65,1,80.12,80.12
62108,32632,185,3,157.0,471.0
62109,32632,200,2,92.13,184.26
62110,32633,52,1,974.94,974.94
62111,32633,122,1,66.45,66.45
62112,32634,135,3,31.38,94.14
62113,32634,182,2,63.5,127.0
62114,32634,61,1,83.95,83.95
62115,32635,107,2,45.49,90.98
62116,32636,94,2,24.33,48.66
62117,32636,51,1,764.02,764.02
62118,32637,95,1,1020.04,1020.04
62119,32637,26,1,77.67,77.67
62120,32637,113,2,267.27,534.54
62121,32638,32,1,799.58,799.58
62122,32639,82,1,168.72,168.72
62123,32639,54,2,154.88,309.76
62124,32639,157,3,172.5,517.5
62125,32639,101,1,98.63,98.63
62126,32640,127,1,128.93,128.93
62127,32640,156,2,257.19,514.38
62128,32640,123,1,181.02,181.02
62129,32641,12,1,49.52,49.52
62130,32641,153,3,22.04,66.12
62131,32642,86,1,102.54,102.54
62132,32642,99,2,33.83,67.66
62133,32642,54,1,154.88,154.88
62134,32643,90,1,96.78,96.78
62135,32643,174,1,37.33,37.33
62136,32644,48,2,20.82,41.64
62137,32645,71,1,135.82,135.82
62138,32645,155,1,24.59,24.59
62139,32645,37,2,61.46,122.92
62140,32646,129,2,118.57,237.14
62141,32647,67,1,105.81,105.81
62142,32647,118,3,47.07,141.21
62143,32647,154,1,53.19,53.19
62144,32648,165,2,74.92,149.84
62145,32648,27,1,91.82,91.82
62146,32649,180,2,56.52,113.04
62147,32649,104,3,14.59,43.77
62148,32650,142,1,1168.43,1168.43
62149,32650,137,2,8.73,17.46
62150,32650,151,2,22.22,44.44
62151,32651,157,3,172.5,517.5
62152,32651,119,3,57.9,173.7
62153,32651,52,3,974.94,2924.82
62154,32652,158,1,69.07,69.07
62155,32652,78,1,43.15,43.15
62156,32652,69,2,281.9,563.8
62157,32653,68,3,32.64,97.92
62158,32654,36,1,27.83,27.83
62159,32654,23,2,276.26,552.52
62160,32655,182,1,63.5,63.5
62161,32656,192,3,7.76,23.28
62162,32656,155,1,24.59,24.59
62163,32656,5,1,221.9,221.9
62164,32656,182,1,63.5,63.5
62165,32657,111,2,623.63,1247.26
62166,32657,67,1,105.81,105.81
62167,32658,154,2,53.19,106.38
62168,32658,72,3,500.56,1501.68
62169,32659,58,3,678.44,2035.32
62170,32660,159,1,87.96,87.96
62171,32661,170,1,62.43,62.43
62172,32661,92,1,717.73,717.73
62173,32662,81,3,103.81,311.43
62174,32663,123,1,201.13,201.13
62175,32663,119,2,57.9,115.8
62176,32664,35,2,5.78,11.56
62177,32665,79,2,23.32,46.64
62178,32666,3,3,388.25,1164.75
62179,32667,101,1,88.77,88.77
62180,32667,45,1,76.99,76.99
62181,32668,96,2,97.96,195.92
62182,32668,181,1,125.44,125.44
62183,32668,106,1,219.04,219.04
62184,32668,134,1,22.43,22.43
62185,32669,169,3,35.48,106.44
62186,32669,122,3,66.45,199.35
62187,32669,78,1,43.15,43.15
62188,32670,140,1,14.76,14.76
62189,32670,5,1,221.9,221.9
62190,32671,82,1,168.72,168.72
62191,32672,24,1,61.51,61.51
62192,32673,163,2,36.38,72.76
62193,32673,28,1,81.11,81.11
62194,32673,133,1,16.05,16.05
62195,32674,72,1,500.56,500.56
62196,32675,62,1,389.89,389.89
62197,32675,120,3,44.68,134.04
62198,32676,99,2,33.83,67.66
62199,32677,87,1,6.4,6.4
62200,32677,89,3,51.13,153.39
62201,32677,62,1,389.89,389.89
62202,32678,7,2,36.52,73.04
62203,32678,121,1,217.45,217.45
62204,32679,81,2,93.43,186.86
62205,32679,111,1,623.63,623.63
62206,32680,157,1,172.5,172.5
62207,32680,141,1,67.9,67.9
62208,32681,107,1,45.49,45.49
62209,32681,112,3,5.61,16.83
62210,32681,82,2,134.98,269.96
62211,32682,182,3,50.8,152.4
62212,32683,111,1,623.63,623.63
62213,32683,192,1,7.76,7.76
62214,32684,181,1,125.44,125.44
62215,32685,180,3,62.8,188.4
62216,32685,105,1,257.72,257.72
62217,32686,66,1,1042.18,1042.18
62218,32686,112,1,5.61,5.61
62219,32686,185,1,157.0,157.0
62220,32687,153,2,22.04,44.08
62221,32688,56,2,50.51,101.02
62222,32689,108,2,105.42,210.84
62223,32689,140,3,14.76,44.28
62224,32689,86,1,128.18,128.18
62225,32689,89,1,51.13,51.13
62226,32690,161,3,62.05,186.15
62227,32690,92,1,645.96,645.96
62228,32690,97,2,83.76,167.52
62229,32690,17,1,133.14,133.14
62230,32691,28,2,81.11,162.22
62231,32691,58,1,848.05,848.05
62232,32691,188,2,109.02,218.04
62233,32692,174,2,29.86,59.72
62234,32692,176,2,214.93,429.86
62235,32693,152,1,109.89,109.89
62236,32693,5,1,221.9,221.9
62237,32694,182,3,63.5,190.5
62238,32694,151,1,22.22,22.22
62239,32695,59,1,1024.18,1024.18
62240,32696,199,1,35.92,35.92
62241,32696,109,1,182.13,182.13
62242,32696,175,1,16.63,16.63
62243,32696,24,1,61.51,61.51
62244,32697,125,2,26.68,53.36
62245,32697,68,1,26.11,26.11
62246,32697,170,1,62.43,62.43
62247,32697,179,2,13.23,26.46
62248,32698,193,3,18.07,54.21
62249,32698,162,1,292.57,292.57
62250,32699,127,1,128.93,128.93
62251,32700,85,2,12.01,24.02
62252,32700,181,1,125.44,125.44
62253,32700,193,1,18.07,18.07
62254,32701,65,1,80.12,80.12
62255,32702,188,3,109.02,327.06
62256,32702,41,1,18.63,18.63
62257,32703,6,3,282.19,846.57
62258,32704,116,2,46.78,93.56
62259,32704,74,1,384.05,384.05
62260,32704,193,2,18.07,36.14
62261,32704,188,1,109.02,109.02
62262,32705,31,3,38.52,115.56
62263,32706,164,3,7.03,21.09
62264,32707,139,2,23.98,47.96
62265,32708,53,3,52.86,158.58
62266,32708,25,3,80.99,242.97
62267,32708,131,2,20.48,40.96
62268,32709,134,1,22.43,22.43
62269,32709,155,1,24.59,24.59
62270,32709,184,1,121.62,121.62
62271,32709,138,1,62.66,62.66
62272,32710,61,1,83.95,83.95
62273,32711,82,3,168.72,506.16
62274,32711,146,1,31.11,31.11
62275,32712,122,1,66.45,66.45
62276,32712,68,2,32.64,65.28
62277,32712,102,2,205.12,410.24
62278,32712,99,1,33.83,33.83
62279,32713,96,3,97.96,293.88
62280,32714,171,1,31.62,31.62
62281,32714,65,2,80.12,160.24
62282,32714,63,3,296.8,890.4
62283,32715,26,1,77.67,77.67
62284,32715,68,1,32.64,32.64
62285,32716,47,2,280.56,561.12
62286,32717,65,1,80.12,80.12
62287,32718,82,1,168.72,168.72
62288,32719,176,2,214.93,429.86
62289,32719,15,2,368.81,737.62
62290,32720,64,3,16.92,50.76
62291,32721,55,3,53.49,160.47
62292,32721,8,2,78.4,156.8
62293,32721,114,2,39.36,78.72
62294,32722,54,1,154.88,154.88
62295,32722,180,3,62.8,188.4
62296,32722,8,1,78.4,78.4
62297,32723,189,1,193.14,193.14
62298,32723,67,1,105.81,105.81
62299,32724,78,2,43.15,86.3
62300,32724,34,1,70.71,70.71
62301,32724,140,2,14.76,29.52
62302,32724,70,3,8.65,25.95
62303,32725,124,1,304.81,304.81
62304,32725,188,1,109.02,109.02
62305,32726,101,1,88.77,88.77
62306,32726,130,2,53.06,106.12
62307,32726,42,2,26.29,52.58
62308,32726,167,1,28.38,28.38
62309,32727,109,2,182.13,364.26
62310,32727,190,1,133.95,133.95
62311,32728,68,3,32.64,97.92
62312,32729,2,1,280.62,280.62
62313,32729,46,2,186.91,373.82
62314,32730,46,1,186.91,186.91
62315,32730,133,2,16.05,32.1
62316,32731,63,3,296.8,890.4
62317,32731,154,1,53.19,53.19
62318,32731,75,1,35.8,35.8
62319,32731,128,1,550.25,550.25
62320,32732,194,1,20.17,20.17
62321,32732,91,2,36.36,72.72
62322,32733,11,1,28.55,28.55
62323,32733,170,1,62.43,62.43
62324,32734,78,3,43.15,129.45
62325,32735,73,2,5.1,10.2
62326,32735,82,2,168.72,337.44
62327,32736,174,3,37.33,111.99
62328,32737,183,2,58.55,117.1
62329,32737,163,1,36.38,36.38
62330,32737,57,2,668.75,1337.5
62331,32737,166,1,53.61,53.61
62332,32738,15,3,368.81,1106.43
62333,32739,136,2,27.57,55.14
62334,32739,145,1,82.32,82.32
62335,32740,51,2,764.02,1528.04
62336,32741,18,3,307.15,921.45
62337,32741,50,2,15.97,31.94
62338,32742,66,2,1042.18,2084.36
62339,32743,132,2,274.04,548.08
62340,32744,167,1,28.38,28.38
62341,32745,72,1,500.56,500.56
62342,32745,78,1,43.15,43.15
62343,32745,96,1,97.96,97.96
62344,32746,52,1,974.94,974.94
62345,32746,26,2,77.67,155.34
62346,32747,115,1,37.64,37.64
62347,32747,95,2,1020.04,2040.08
62348,32747,187,3,104.22,312.66
62349,32747,136,1,27.57,27.57
62350,32748,127,1,103.14,103.14
62351,32749,71,1,135.82,135.82
62352,32750,139,2,23.98,47.96
62353,32750,162,1,292.57,292.57
62354,32751,200,2,92.13,184.26
62355,32752,178,1,131.53,131.53
62356,32753,50,1,15.97,15.97
62357,32753,184,1,121.62,121.62
62358,32753,40,1,8.06,8.06
62359,32754,109,1,182.13,182.13
62360,32755,61,2,83.95,167.9
62361,32755,70,1,8.65,8.65
62362,32756,90,2,96.78,193.56
62363,32756,154,1,53.19,53.19
62364,32756,35,2,5.78,11.56
62365,32757,21,3,94.98,284.94
62366,32758,59,2,1024.18,2048.36
62367,32759,19,3,134.81,404.43
62368,32760,174,2,37.33,74.66
62369,32761,13,2,48.11,96.22
62370,32762,27,2,91.82,183.64
62371,32763,126,3,19.59,58.77
62372,32764,24,1,61.51,61.51
62373,32765,68,1,32.64,32.64
62374,32765,133,2,16.05,32.1
62375,32765,82,1,168.72,168.72
62376,32766,155,1,24.59,24.59
62377,32767,95,3,1020.04,3060.12
62378,32768,65,3,80.12,240.36
62379,32768,136,2,27.57,55.14
62380,32769,66,1,1042.18,1042.18
62381,32769,98,1,54.42,54.42
62382,32770,191,1,18.53,18.53
62383,32771,176,1,214.93,214.93
62384,32771,63,1,237.44,237.44
62385,32772,31,3,38.52,115.56
62386,32772,71,2,135.82,271.64
62387,32773,128,1,550.25,550.25
62388,32773,17,1,133.14,133.14
62389,32773,13,2,48.11,96.22
62390,32774,190,3,133.95,401.85
62391,32774,62,1,389.89,389.89
62392,32774,153,1,22.04,22.04
62393,32774,145,1,82.32,82.32
62394,32775,36,1,25.05,25.05
62395,32775,197,2,109.06,218.12
62396,32776,43,3,8.83,26.49
62397,32777,169,1,35.48,35.48
62398,32777,6,1,282.19,282.19
62399,32778,189,1,214.6,214.6
62400,32778,138,1,69.62,69.62
62401,32779,87,3,6.4,19.2
62402,32780,88,1,219.65,219.65
62403,32781,123,3,201.13,603.39
62404,32781,117,3,175.25,525.75
62405,32782,177,3,16.91,50.73
62406,32783,36,1,27.83,27.83
62407,32784,51,1,764.02,764.02
62408,32785,44,3,13.1,39.3
62409,32786,154,1,53.19,53.19
62410,32787,43,1,8.83,8.83
62411,32787,69,2,253.71,507.42
62412,32787,17,1,133.14,133.14
62413,32788,46,1,186.91,186.91
62414,32788,169,1,35.48,35.48
62415,32788,146,3,31.11,93.33
62416,32788,76,1,6.4,6.4
62417,32789,46,2,186.91,373.82
62418,32789,199,2,35.92,71.84
62419,32790,58,3,848.05,2544.15
62420,32790,52,3,974.94,2924.82
62421,32790,53,1,58.73,58.73
62422,32791,80,3,320.66,961.98
62423,32791,15,2,368.81,737.62
62424,32791,147,2,88.36,176.72
62425,32792,59,2,921.76,1843.52
62426,32793,165,1,74.92,74.92
62427,32793,166,1,53.61,53.61
62428,32793,55,1,53.49,53.49
62429,32794,11,3,28.55,85.65
62430,32795,179,1,13.23,13.23
62431,32795,152,2,109.89,219.78
62432,32795,52,1,974.94,974.94
62433,32796,60,1,260.25,260.25
62434,32797,188,2,98.12,196.24
62435,32798,39,1,101.13,101.13
62436,32799,163,1,36.38,36.38
62437,32799,97,2,83.76,167.52
62438,32799,150,2,103.36,206.72
62439,32800,154,1,53.19,53.19
62440,32800,100,2,1019.46,2038.92
62441,32800,54,1,154.88,154.88
62442,32800,151,2,22.22,44.44
62443,32801,71,1,135.82,135.82
62444,32801,9,1,37.92,37.92
62445,32802,181,2,125.44,250.88
62446,32803,26,2,77.67,155.34
62447,32803,22,2,38.99,77.98
62448,32804,27,3,91.82,275.46
62449,32804,184,2,121.62,243.24
62450,32804,146,1,31.11,31.11
62451,32805,139,2,23.98,47.96
62452,32805,194,1,22.41,22.41
62453,32805,58,1,848.05,848.05
62454,32806,152,1,109.89,109.89
62455,32806,180,1,56.52,56.52
62456,32806,97,1,83.76,83.76
62457,32807,163,1,36.38,36.38
62458,32807,147,2,88.36,176.72
62459,32807,43,2,8.83,17.66
62460,32807,180,1,62.8,62.8
62461,32808,73,1,5.1,5.1
62462,32809,163,1,36.38,36.38
62463,32810,24,2,61.51,123.02
62464,32811,65,1,80.12,80.12
62465,32811,78,1,38.84,38.84
62466,32811,156,1,257.19,257.19
62467,32812,67,3,105.81,317.43
62468,32813,169,1,35.48,35.48
62469,32814,58,2,848.05,1696.1
62470,32815,159,2,87.96,175.92
62471,32815,103,2,112.17,224.34
62472,32816,190,3,133.95,401.85
62473,32816,16,3,114.65,343.95
62474,32816,64,2,16.92,33.84
62475,32817,84,3,532.99,1598.97
62476,32817,17,3,133.14,399.42
62477,32817,154,2,53.19,106.38
62478,32817,18,2,307.15,614.3
62479,32818,76,1,6.4,6.4
62480,32818,181,2,125.44,250.88
62481,32819,130,2,53.06,106.12
62482,32820,55,3,53.49,160.47
62483,32820,150,1,103.36,103.36
62484,32820,15,1,368.81,368.81
62485,32820,32,1,799.58,799.58
62486,32821,140,1,11.81,11.81
62487,32821,150,1,82.69,82.69
62488,32822,13,3,48.11,144.33
62489,32823,40,1,8.06,8.06
62490,32823,51,3,764.02,2292.06
62491,32823,10,1,153.83,153.83
62492,32823,65,3,80.12,240.36
62493,32824,22,3,38.99,116.97
62494,32824,73,2,5.1,10.2
62495,32825,3,3,388.25,1164.75
62496,32826,7,1,36.52,36.52
62497,32827,19,2,134.81,269.62
62498,32828,83,3,317.13,951.39
62499,32829,57,1,668.75,668.75
62500,32829,140,1,14.76,14.76
62501,32830,57,2,668.75,1337.5
62502,32831,70,3,8.65,25.95
62503,32832,149,2,17.92,35.84
62504,32833,48,2,20.82,41.64
62505,32834,47,1,280.56,280.56
62506,32834,90,1,96.78,96.78
62507,32835,188,1,109.02,109.02
62508,32836,159,1,87.96,87.96
62509,32836,128,1,550.25,550.25
62510,32837,103,1,112.17,112.17
62511,32838,83,1,317.13,317.13
62512,32839,96,1,97.96,97.96
62513,32840,192,3,7.76,23.28
62514,32840,82,1,134.98,134.98
62515,32840,40,2,8.06,16.12
62516,32841,35,1,5.78,5.78
62517,32841,95,1,1020.04,1020.04
62518,32842,190,1,133.95,133.95
62519,32842,54,1,139.39,139.39
62520,32842,6,2,282.19,564.38
62521,32842,188,2,109.02,218.04
62522,32843,170,3,62.43,187.29
62523,32844,27,1,91.82,91.82
62524,32844,76,2,6.4,12.8
62525,32845,65,2,80.12,160.24
62526,32845,104,2,16.21,32.42
62527,32846,94,2,24.33,48.66
62528,32846,86,1,102.54,102.54
62529,32847,164,1,8.79,8.79
62530,32847,107,1,45.49,45.49
62531,32847,109,2,163.92,327.84
62532,32847,54,1,154.88,154.88
62533,32848,48,2,16.66,33.32
62534,32848,121,2,217.45,434.9
62535,32848,177,1,16.91,16.91
62536,32848,186,2,106.02,212.04
62537,32849,104,3,16.21,48.63
62538,32849,68,3,32.64,97.92
62539,32849,175,1,14.97,14.97
62540,32850,199,1,35.92,35.92
62541,32850,92,3,717.73,2153.19
62542,32851,68,2,32.64,65.28
62543,32852,19,1,134.81,134.81
62544,32852,25,1,89.99,89.99
62545,32852,165,2,74.92,149.84
62546,32853,96,2,97.96,195.92
62547,32854,30,2,338.05,676.1
62548,32854,136,3,27.57,82.71
62549,32854,6,2,282.19,564.38
62550,32855,141,2,84.88,169.76
62551,32856,106,3,219.04,657.12
62552,32857,197,1,109.06,109.06
62553,32858,43,3,8.83,26.49
62554,32858,83,1,317.13,317.13
62555,32859,94,2,24.33,48.66
62556,32860,133,1,16.05,16.05
62557,32861,144,1,20.5,20.5
62558,32861,123,1,201.13,201.13
62559,32862,59,1,1024.18,1024.18
62560,32863,19,2,121.33,242.66
62561,32863,102,1,184.61,184.61
62562,32864,37,2,61.46,122.92
62563,32865,64,1,16.92,16.92
62564,32866,126,2,21.77,43.54
62565,32866,112,2,5.61,11.22
62566,32867,128,1,550.25,550.25
62567,32867,85,1,12.01,12.01
62568,32867,161,1,62.05,62.05
62569,32868,27,1,91.82,91.82
62570,32869,139,2,23.98,47.96
62571,32869,65,1,80.12,80.12
62572,32869,84,1,532.99,532.99
62573,32869,72,2,500.56,1001.12
62574,32870,107,1,45.49,45.49
62575,32871,189,1,214.6,214.6
62576,32871,165,2,74.92,149.84
62577,32872,140,2,13.28,26.56
62578,32872,22,2,38.99,77.98
62579,32873,119,2,57.9,115.8
62580,32874,19,2,121.33,242.66
62581,32874,66,1,1042.18,1042.18
62582,32875,72,1,500.56,500.56
62583,32875,44,2,14.55,29.1
62584,32876,48,1,20.82,20.82
62585,32876,155,1,24.59,24.59
62586,32876,94,2,24.33,48.66
62587,32876,56,1,50.51,50.51
62588,32877,102,3,205.12,615.36
62589,32877,17,1,133.14,133.14
62590,32877,110,1,562.72,562.72
62591,32877,158,3,69.07,207.21
62592,32878,112,1,5.61,5.61
62593,32879,134,1,22.43,22.43
62594,32879,175,2,16.63,33.26
62595,32880,192,2,7.76,15.52
62596,32881,187,2,104.22,208.44
62597,32882,111,1,623.63,623.63
62598,32882,97,3,83.76,251.28
62599,32883,102,1,205.12,205.12
62600,32884,120,2,49.65,99.3
62601,32884,173,1,72.39,72.39
62602,32884,35,1,5.78,5.78
62603,32885,181,2,112.9,225.8
62604,32885,151,2,22.22,44.44
62605,32885,9,2,37.92,75.84
62606,32886,180,1,62.8,62.8
62607,32886,94,3,24.33,72.99
62608,32886,86,2,128.18,256.36
62609,32887,98,1,54.42,54.42
62610,32888,29,3,45.35,136.05
62611,32888,63,3,296.8,890.4
62612,32888,25,2,89.99,179.98
62613,32888,140,1,14.76,14.76
62614,32889,11,3,25.7,77.1
62615,32890,112,1,4.49,4.49
62616,32890,143,3,68.92,206.76
62617,32891,72,1,500.56,500.56
62618,32892,182,3,63.5,190.5
62619,32892,28,1,81.11,81.11
62620,32893,71,3,135.82,407.46
62621,32893,114,2,39.36,78.72
62622,32893,28,1,81.11,81.11
62623,32894,192,1,7.76,7.76
62624,32895,129,1,118.57,118.57
62625,32896,34,2,63.64,127.28
62626,32896,152,3,109.89,329.67
62627,32896,2,1,280.62,280.62
62628,32896,180,2,62.8,125.6
62629,32897,159,1,87.96,87.96
62630,32897,106,2,219.04,438.08
62631,32898,39,2,101.13,202.26
62632,32898,35,1,5.78,5.78
62633,32899,12,1,49.52,49.52
62634,32900,189,3,214.6,643.8
62635,32901,97,3,83.76,251.28
62636,32902,10,2,153.83,307.66
62637,32903,134,3,22.43,67.29
62638,32903,194,2,22.41,44.82
62639,32904,71,1,135.82,135.82
62640,32905,142,2,1168.43,2336.86
62641,32905,99,3,33.83,101.49
62642,32906,144,1,20.5,20.5
62643,32907,18,3,307.15,921.45
62644,32908,167,1,28.38,28.38
62645,32908,199,2,35.92,71.84
62646,32908,83,1,317.13,317.13
62647,32908,145,1,82.32,82.32
62648,32909,40,3,8.06,24.18
62649,32910,9,3,37.92,113.76
62650,32910,99,2,33.83,67.66
62651,32911,114,1,35.42,35.42
62652,32912,163,3,36.38,109.14
62653,32913,137,1,6.98,6.98
62654,32914,128,3,440.2,1320.6
62655,32914,159,1,87.96,87.96
62656,32915,100,1,1019.46,1019.46
62657,32916,182,1,63.5,63.5
62658,32917,12,1,49.52,49.52
62659,32917,10,1,153.83,153.83
62660,32917,110,1,562.72,562.72
62661,32918,137,1,8.73,8.73
62662,32919,18,3,307.15,921.45
62663,32919,139,3,23.98,71.94
62664,32920,177,2,16.91,33.82
62665,32921,199,2,35.92,71.84
62666,32921,177,1,16.91,16.91
62667,32921,30,3,375.61,1126.83
62668,32921,6,2,282.19,564.38
62669,32922,82,1,151.85,151.85
62670,32922,160,2,241.54,483.08
62671,32923,148,3,20.52,61.56
62672,32923,196,2,117.5,235.0
62673,32923,117,3,194.72,584.16
62674,32924,23,3,276.26,828.78
62675,32924,71,1,135.82,135.82
62676,32924,25,2,89.99,179.98
62677,32924,114,1,39.36,39.36
62678,32925,9,2,37.92,75.84
62679,32925,1,1,14.21,14.21
62680,32925,174,1,37.33,37.33
62681,32926,123,3,201.13,603.39
62682,32926,85,2,12.01,24.02
62683,32926,117,1,194.72,194.72
62684,32926,126,1,21.77,21.77
62685,32927,92,2,717.73,1435.46
62686,32927,35,2,5.78,11.56
62687,32928,75,3,35.8,107.4
62688,32929,133,1,16.05,16.05
62689,32930,19,3,134.81,404.43
62690,32930,68,2,32.64,65.28
62691,32930,25,2,89.99,179.98
62692,32931,183,2,58.55,117.1
62693,32932,115,1,33.88,33.88
62694,32932,88,1,219.65,219.65
62695,32933,33,1,179.86,179.86
62696,32934,149,1,17.92,17.92
62697,32935,34,1,70.71,70.71
62698,32935,18,3,307.15,921.45
62699,32936,110,2,562.72,1125.44
62700,32937,170,1,62.43,62.43
62701,32938,58,2,848.05,1696.1
62702,32939,156,2,257.19,514.38
62703,32939,68,2,32.64,65.28
62704,32939,114,1,39.36,39.36
62705,32940,195,1,20.59,20.59
62706,32941,92,1,717.73,717.73
62707,32942,72,2,500.56,1001.12
62708,32942,165,1,67.43,67.43
62709,32942,163,2,36.38,72.76
62710,32943,118,1,47.07,47.07
62711,32943,130,3,53.06,159.18
62712,32943,111,1,623.63,623.63
62713,32944,52,2,974.94,1949.88
62714,32945,136,3,27.57,82.71
62715,32946,55,1,53.49,53.49
62716,32947,117,1,194.72,194.72
62717,32947,131,2,18.21,36.42
62718,32947,152,1,109.89,109.89
62719,32947,87,3,6.4,19.2
62720,32948,194,1,22.41,22.41
62721,32948,199,2,35.92,71.84
62722,32948,197,1,109.06,109.06
62723,32948,96,1,97.96,97.96
62724,32949,156,1,257.19,257.19
62725,32950,142,1,1168.43,1168.43
62726,32950,40,1,8.06,8.06
62727,32951,157,1,172.5,172.5
62728,32951,14,2,52.66,105.32
62729,32951,105,3,257.72,773.16
62730,32951,141,1,84.88,84.88
62731,32952,124,1,304.81,304.81
62732,32952,153,3,22.04,66.12
62733,32952,180,1,62.8,62.8
62734,32953,169,2,35.48,70.96
62735,32953,168,3,69.07,207.21
62736,32954,83,1,317.13,317.13
62737,32954,143,1,68.92,68.92
62738,32954,197,3,109.06,327.18
62739,32954,88,3,219.65,658.95
62740,32955,200,3,92.13,276.39
62741,32956,131,1,22.76,22.76
62742,32957,161,1,62.05,62.05
62743,32957,62,2,389.89,779.78
62744,32957,91,1,36.36,36.36
62745,32957,13,2,48.11,96.22
62746,32958,58,2,848.05,1696.1
62747,32958,106,1,219.04,219.04
62748,32958,10,1,153.83,153.83
62749,32958,74,1,345.65,345.65
62750,32959,39,1,101.13,101.13
62751,32960,117,2,175.25,350.5
62752,32960,39,1,101.13,101.13
62753,32960,71,2,135.82,271.64
62754,32960,89,1,51.13,51.13
62755,32961,30,3,300.49,901.47
62756,32962,160,2,241.54,483.08
62757,32962,25,3,89.99,269.97
62758,32963,24,3,61.51,184.53
62759,32963,89,3,51.13,153.39
62760,32963,42,3,26.29,78.87
62761,32963,153,1,22.04,22.04
62762,32964,191,1,14.82,14.82
62763,32965,13,2,48.11,96.22
62764,32965,147,1,88.36,88.36
62765,32965,169,1,35.48,35.48
62766,32965,129,2,118.57,237.14
62767,32966,153,3,22.04,66.12
62768,32967,83,2,317.13,634.26
62769,32967,162,1,292.57,292.57
62770,32968,107,1,45.49,45.49
62771,32968,48,2,20.82,41.64
62772,32969,177,1,16.91,16.91
62773,32970,56,1,50.51,50.51
62774,32970,140,1,13.28,13.28
62775,32971,196,1,117.5,117.5
62776,32971,158,2,62.16,124.32
62777,32972,29,3,45.35,136.05
62778,32972,51,2,764.02,1528.04
62779,32972,123,1,160.9,160.9
62780,32972,103,2,100.95,201.9
62781,32973,82,2,168.72,337.44
62782,32973,185,1,157.0,157.0
62783,32974,113,1,267.27,267.27
62784,32975,175,3,14.97,44.91
