inventory_id,store_id,product_id,snapshot_date,stock_level,reorder_level
20425,6,80,2026-05-31,46,11
20426,6,69,2026-05-31,39,8
20427,6,56,2026-05-31,72,12
20428,6,97,2026-05-31,141,27
20429,6,60,2026-05-31,102,27
20430,6,123,2026-05-31,26,5
20431,6,4,2026-05-31,51,8
20432,6,75,2026-05-31,29,5
20433,6,66,2026-05-31,94,19
20434,6,3,2026-05-31,74,15
20435,6,53,2026-05-31,48,9
20436,6,24,2026-05-31,135,22
20437,6,2,2026-05-31,137,24
20438,6,176,2026-05-31,73,11
20439,6,90,2026-05-31,43,8
20440,6,125,2026-05-31,54,12
20441,6,86,2026-06-07,142,27
20442,6,166,2026-06-07,58,12
20443,6,32,2026-06-07,143,29
20444,6,79,2026-06-07,30,6
20445,6,42,2026-06-07,165,27
20446,6,130,2026-06-07,105,18
20447,6,198,2026-06-07,23,4
20448,6,133,2026-06-07,99,24
20449,6,193,2026-06-07,83,15
20450,6,138,2026-06-07,25,6
20451,6,73,2026-06-07,74,16
20452,6,72,2026-06-07,101,17
20453,6,14,2026-06-07,120,22
20454,6,9,2026-06-07,131,27
20455,6,174,2026-06-07,69,20
20456,6,164,2026-06-07,99,19
20457,6,185,2026-06-07,119,19
20458,6,27,2026-06-07,86,16
20459,6,184,2026-06-07,72,13
20460,6,196,2026-06-07,126,23
20461,6,143,2026-06-07,21,4
20462,6,83,2026-06-07,106,21
20463,6,124,2026-06-07,129,22
20464,6,179,2026-06-07,64,14
20465,6,62,2026-06-07,150,26
20466,6,149,2026-06-07,58,11
20467,6,147,2026-06-07,97,19
20468,6,98,2026-06-07,160,27
20469,6,71,2026-06-07,36,6
20470,6,95,2026-06-07,65,14
20471,6,107,2026-06-07,37,6
20472,6,11,2026-06-07,136,25
20473,6,141,2026-06-07,38,9
20474,6,99,2026-06-07,133,27
20475,6,117,2026-06-07,127,22
20476,6,173,2026-06-07,16,4
20477,6,54,2026-06-07,99,26
20478,6,96,2026-06-07,107,25
20479,6,182,2026-06-07,35,10
20480,6,63,2026-06-07,23,5
20481,6,187,2026-06-07,85,18
20482,6,140,2026-06-07,30,5
20483,6,78,2026-06-07,47,9
20484,6,181,2026-06-07,136,25
20485,6,41,2026-06-07,121,22
20486,6,152,2026-06-07,89,20
20487,6,94,2026-06-07,113,20
20488,6,169,2026-06-07,149,29
20489,6,121,2026-06-07,102,21
20490,6,40,2026-06-07,64,17
20491,6,74,2026-06-07,31,6
20492,6,21,2026-06-07,67,16
20493,6,46,2026-06-07,99,24
20494,6,76,2026-06-07,40,10
20495,6,114,2026-06-07,56,9
20496,6,146,2026-06-07,33,6
20497,6,154,2026-06-07,149,25
20498,6,199,2026-06-07,41,8
20499,6,25,2026-06-07,24,4
20500,6,157,2026-06-07,72,16
20501,6,167,2026-06-07,150,29
20502,6,137,2026-06-07,115,27
20503,6,12,2026-06-07,166,26
20504,6,77,2026-06-07,49,10
20505,6,20,2026-06-07,88,16
20506,6,6,2026-06-07,143,29
20507,6,122,2026-06-07,82,17
20508,6,88,2026-06-07,152,28
20509,6,108,2026-06-07,20,4
20510,6,112,2026-06-07,101,18
20511,6,5,2026-06-07,61,13
20512,6,37,2026-06-07,80,17
20513,6,111,2026-06-07,32,5
20514,6,129,2026-06-07,92,16
20515,6,34,2026-06-07,89,14
20516,6,134,2026-06-07,40,8
20517,6,139,2026-06-07,118,24
20518,6,194,2026-06-07,68,14
20519,6,85,2026-06-07,96,19
20520,6,57,2026-06-07,112,26
20521,6,45,2026-06-07,63,12
20522,6,8,2026-06-07,73,15
20523,6,120,2026-06-07,60,12
20524,6,39,2026-06-07,156,29
20525,6,110,2026-06-07,168,27
20526,6,178,2026-06-07,22,4
20527,6,64,2026-06-07,23,5
20528,6,118,2026-06-07,87,15
20529,6,159,2026-06-07,21,4
20530,6,200,2026-06-07,44,7
20531,6,116,2026-06-07,116,19
20532,6,190,2026-06-07,91,15
20533,6,127,2026-06-07,113,16
20534,6,87,2026-06-07,52,10
20535,6,70,2026-06-07,40,8
20536,6,89,2026-06-07,30,7
20537,6,49,2026-06-07,95,23
20538,6,148,2026-06-07,39,11
20539,6,30,2026-06-07,110,27
20540,6,153,2026-06-07,32,7
20541,6,10,2026-06-07,86,19
20542,6,113,2026-06-07,154,26
20543,6,183,2026-06-07,77,18
20544,6,91,2026-06-07,120,22
20545,6,106,2026-06-07,88,19
20546,6,102,2026-06-07,96,16
20547,6,189,2026-06-07,107,17
20548,6,165,2026-06-07,135,26
20549,6,186,2026-06-07,83,17
20550,6,18,2026-06-07,72,12
20551,6,33,2026-06-07,58,11
20552,6,126,2026-06-07,18,4
20553,6,104,2026-06-07,72,14
20554,6,170,2026-06-07,41,7
20555,6,100,2026-06-07,18,4
20556,6,81,2026-06-07,39,10
20557,6,15,2026-06-07,85,17
20558,6,151,2026-06-07,34,8
20559,6,171,2026-06-07,140,26
20560,6,145,2026-06-07,78,22
20561,6,188,2026-06-07,147,23
20562,6,191,2026-06-07,86,20
20563,6,172,2026-06-07,132,26
20564,6,162,2026-06-07,48,10
20565,6,80,2026-06-07,65,11
20566,6,69,2026-06-07,31,8
20567,6,56,2026-06-07,64,12
20568,6,97,2026-06-07,155,27
20569,6,60,2026-06-07,132,27
20570,6,123,2026-06-07,29,5
20571,6,4,2026-06-07,38,8
20572,6,75,2026-06-07,28,5
20573,6,66,2026-06-07,102,19
20574,6,3,2026-06-07,86,15
20575,6,53,2026-06-07,43,9
20576,6,24,2026-06-07,101,22
20577,6,2,2026-06-07,126,24
20578,6,176,2026-06-07,49,11
20579,6,90,2026-06-07,43,8
20580,6,125,2026-06-07,38,12
20581,6,86,2026-06-14,138,27
20582,6,166,2026-06-14,81,12
20583,6,32,2026-06-14,155,29
20584,6,79,2026-06-14,34,6
20585,6,42,2026-06-14,178,27
20586,6,130,2026-06-14,94,18
20587,6,198,2026-06-14,24,4
20588,6,133,2026-06-14,146,24
20589,6,193,2026-06-14,53,15
20590,6,138,2026-06-14,23,6
20591,6,73,2026-06-14,73,16
20592,6,72,2026-06-14,75,17
20593,6,14,2026-06-14,102,22
20594,6,9,2026-06-14,138,27
20595,6,174,2026-06-14,85,20
20596,6,164,2026-06-14,81,19
20597,6,185,2026-06-14,95,19
20598,6,27,2026-06-14,110,16
20599,6,184,2026-06-14,63,13
20600,6,196,2026-06-14,140,23
20601,6,143,2026-06-14,19,4
20602,6,83,2026-06-14,99,21
20603,6,124,2026-06-14,161,22
20604,6,179,2026-06-14,81,14
20605,6,62,2026-06-14,133,26
20606,6,149,2026-06-14,66,11
20607,6,147,2026-06-14,90,19
20608,6,98,2026-06-14,165,27
20609,6,71,2026-06-14,34,6
20610,6,95,2026-06-14,70,14
20611,6,107,2026-06-14,32,6
20612,6,11,2026-06-14,136,25
20613,6,141,2026-06-14,44,9
20614,6,99,2026-06-14,135,27
20615,6,117,2026-06-14,91,22
20616,6,173,2026-06-14,27,4
20617,6,54,2026-06-14,145,26
20618,6,96,2026-06-14,131,25
20619,6,182,2026-06-14,35,10
20620,6,63,2026-06-14,24,5
20621,6,187,2026-06-14,79,18
20622,6,140,2026-06-14,36,5
20623,6,78,2026-06-14,36,9
20624,6,181,2026-06-14,94,25
20625,6,41,2026-06-14,103,22
20626,6,152,2026-06-14,98,20
20627,6,94,2026-06-14,123,20
20628,6,169,2026-06-14,163,29
20629,6,121,2026-06-14,128,21
20630,6,40,2026-06-14,115,17
20631,6,74,2026-06-14,38,6
20632,6,21,2026-06-14,89,16
20633,6,46,2026-06-14,107,24
20634,6,76,2026-06-14,53,10
20635,6,114,2026-06-14,51,9
20636,6,146,2026-06-14,34,6
20637,6,154,2026-06-14,140,25
20638,6,199,2026-06-14,48,8
20639,6,25,2026-06-14,21,4
20640,6,157,2026-06-14,67,16
20641,6,167,2026-06-14,194,29
20642,6,137,2026-06-14,141,27
20643,6,12,2026-06-14,136,26
20644,6,77,2026-06-14,49,10
20645,6,20,2026-06-14,90,16
20646,6,6,2026-06-14,133,29
20647,6,122,2026-06-14,93,17
20648,6,88,2026-06-14,134,28
20649,6,108,2026-06-14,24,4
20650,6,112,2026-06-14,94,18
20651,6,5,2026-06-14,68,13
20652,6,37,2026-06-14,88,17
20653,6,111,2026-06-14,32,5
20654,6,129,2026-06-14,99,16
20655,6,34,2026-06-14,86,14
20656,6,134,2026-06-14,40,8
20657,6,139,2026-06-14,100,24
20658,6,194,2026-06-14,66,14
20659,6,85,2026-06-14,104,19
20660,6,57,2026-06-14,169,26
20661,6,45,2026-06-14,53,12
20662,6,8,2026-06-14,72,15
20663,6,120,2026-06-14,54,12
20664,6,39,2026-06-14,150,29
20665,6,110,2026-06-14,143,27
20666,6,178,2026-06-14,14,4
20667,6,64,2026-06-14,25,5
20668,6,118,2026-06-14,54,15
20669,6,159,2026-06-14,23,4
20670,6,200,2026-06-14,37,7
20671,6,116,2026-06-14,105,19
20672,6,190,2026-06-14,69,15
20673,6,127,2026-06-14,79,16
20674,6,87,2026-06-14,58,10
20675,6,70,2026-06-14,47,8
20676,6,89,2026-06-14,33,7
20677,6,49,2026-06-14,154,23
20678,6,148,2026-06-14,62,11
20679,6,30,2026-06-14,174,27
20680,6,153,2026-06-14,32,7
20681,6,10,2026-06-14,108,19
20682,6,113,2026-06-14,123,26
20683,6,183,2026-06-14,73,18
20684,6,91,2026-06-14,113,22
20685,6,106,2026-06-14,99,19
20686,6,102,2026-06-14,81,16
20687,6,189,2026-06-14,87,17
20688,6,165,2026-06-14,145,26
20689,6,186,2026-06-14,96,17
20690,6,18,2026-06-14,70,12
20691,6,33,2026-06-14,73,11
20692,6,126,2026-06-14,18,4
20693,6,104,2026-06-14,86,14
20694,6,170,2026-06-14,38,7
20695,6,100,2026-06-14,19,4
20696,6,81,2026-06-14,55,10
20697,6,15,2026-06-14,78,17
20698,6,151,2026-06-14,49,8
20699,6,171,2026-06-14,128,26
20700,6,145,2026-06-14,115,22
20701,6,188,2026-06-14,133,23
20702,6,191,2026-06-14,90,20
20703,6,172,2026-06-14,152,26
20704,6,162,2026-06-14,41,10
20705,6,80,2026-06-14,57,11
20706,6,69,2026-06-14,43,8
20707,6,56,2026-06-14,61,12
20708,6,97,2026-06-14,157,27
20709,6,60,2026-06-14,134,27
20710,6,123,2026-06-14,24,5
20711,6,4,2026-06-14,37,8
20712,6,75,2026-06-14,24,5
20713,6,66,2026-06-14,92,19
20714,6,3,2026-06-14,105,15
20715,6,53,2026-06-14,43,9
20716,6,24,2026-06-14,93,22
20717,6,2,2026-06-14,159,24
20718,6,176,2026-06-14,60,11
20719,6,90,2026-06-14,39,8
20720,6,125,2026-06-14,57,12
20721,6,86,2026-06-21,148,27
20722,6,166,2026-06-21,76,12
20723,6,32,2026-06-21,141,29
20724,6,79,2026-06-21,30,6
20725,6,42,2026-06-21,137,27
20726,6,130,2026-06-21,77,18
20727,6,198,2026-06-21,26,4
20728,6,133,2026-06-21,129,24
20729,6,193,2026-06-21,87,15
20730,6,138,2026-06-21,29,6
20731,6,73,2026-06-21,88,16
20732,6,72,2026-06-21,73,17
20733,6,14,2026-06-21,133,22
20734,6,9,2026-06-21,136,27
20735,6,174,2026-06-21,97,20
20736,6,164,2026-06-21,81,19
20737,6,185,2026-06-21,91,19
20738,6,27,2026-06-21,82,16
20739,6,184,2026-06-21,33,13
20740,6,196,2026-06-21,107,23
20741,6,143,2026-06-21,18,4
20742,6,83,2026-06-21,84,21
20743,6,124,2026-06-21,103,22
20744,6,179,2026-06-21,71,14
20745,6,62,2026-06-21,112,26
20746,6,149,2026-06-21,69,11
20747,6,147,2026-06-21,104,19
20748,6,98,2026-06-21,155,27
20749,6,71,2026-06-21,34,6
20750,6,95,2026-06-21,78,14
20751,6,107,2026-06-21,32,6
20752,6,11,2026-06-21,130,25
20753,6,141,2026-06-21,44,9
20754,6,99,2026-06-21,119,27
20755,6,117,2026-06-21,83,22
20756,6,173,2026-06-21,22,4
20757,6,54,2026-06-21,125,26
20758,6,96,2026-06-21,124,25
20759,6,182,2026-06-21,56,10
20760,6,63,2026-06-21,23,5
20761,6,187,2026-06-21,85,18
20762,6,140,2026-06-21,31,5
20763,6,78,2026-06-21,49,9
20764,6,181,2026-06-21,136,25
20765,6,41,2026-06-21,95,22
20766,6,152,2026-06-21,74,20
20767,6,94,2026-06-21,81,20
20768,6,169,2026-06-21,99,29
20769,6,121,2026-06-21,118,21
20770,6,40,2026-06-21,105,17
20771,6,74,2026-06-21,24,6
20772,6,21,2026-06-21,75,16
20773,6,46,2026-06-21,137,24
20774,6,76,2026-06-21,50,10
20775,6,114,2026-06-21,45,9
20776,6,146,2026-06-21,33,6
20777,6,154,2026-06-21,153,25
20778,6,199,2026-06-21,31,8
20779,6,25,2026-06-21,23,4
20780,6,157,2026-06-21,89,16
20781,6,167,2026-06-21,142,29
20782,6,137,2026-06-21,149,27
20783,6,12,2026-06-21,138,26
20784,6,77,2026-06-21,56,10
20785,6,20,2026-06-21,83,16
20786,6,6,2026-06-21,163,29
20787,6,122,2026-06-21,78,17
20788,6,88,2026-06-21,185,28
20789,6,108,2026-06-21,25,4
20790,6,112,2026-06-21,97,18
20791,6,5,2026-06-21,58,13
20792,6,37,2026-06-21,96,17
20793,6,111,2026-06-21,27,5
20794,6,129,2026-06-21,65,16
20795,6,34,2026-06-21,64,14
20796,6,134,2026-06-21,46,8
20797,6,139,2026-06-21,107,24
20798,6,194,2026-06-21,95,14
20799,6,85,2026-06-21,106,19
20800,6,57,2026-06-21,104,26
20801,6,45,2026-06-21,61,12
20802,6,8,2026-06-21,88,15
20803,6,120,2026-06-21,56,12
20804,6,39,2026-06-21,109,29
20805,6,110,2026-06-21,120,27
20806,6,178,2026-06-21,18,4
20807,6,64,2026-06-21,20,5
20808,6,118,2026-06-21,72,15
20809,6,159,2026-06-21,21,4
20810,6,200,2026-06-21,34,7
20811,6,116,2026-06-21,82,19
20812,6,190,2026-06-21,62,15
20813,6,127,2026-06-21,72,16
20814,6,87,2026-06-21,54,10
20815,6,70,2026-06-21,36,8
20816,6,89,2026-06-21,36,7
20817,6,49,2026-06-21,120,23
20818,6,148,2026-06-21,55,11
20819,6,30,2026-06-21,112,27
20820,6,153,2026-06-21,37,7
20821,6,10,2026-06-21,119,19
20822,6,113,2026-06-21,126,26
20823,6,183,2026-06-21,84,18
20824,6,91,2026-06-21,92,22
20825,6,106,2026-06-21,51,19
20826,6,102,2026-06-21,108,16
20827,6,189,2026-06-21,80,17
20828,6,165,2026-06-21,134,26
20829,6,186,2026-06-21,95,17
20830,6,18,2026-06-21,63,12
20831,6,33,2026-06-21,54,11
20832,6,126,2026-06-21,28,4
20833,6,104,2026-06-21,65,14
20834,6,170,2026-06-21,33,7
20835,6,100,2026-06-21,19,4
20836,6,81,2026-06-21,59,10
20837,6,15,2026-06-21,95,17
20838,6,151,2026-06-21,37,8
20839,6,171,2026-06-21,164,26
20840,6,145,2026-06-21,122,22
20841,6,188,2026-06-21,111,23
20842,6,191,2026-06-21,90,20
20843,6,172,2026-06-21,143,26
20844,6,162,2026-06-21,62,10
20845,6,80,2026-06-21,55,11
20846,6,69,2026-06-21,36,8
20847,6,56,2026-06-21,62,12
20848,6,97,2026-06-21,118,27
20849,6,60,2026-06-21,148,27
20850,6,123,2026-06-21,32,5
20851,6,4,2026-06-21,38,8
20852,6,75,2026-06-21,23,5
20853,6,66,2026-06-21,95,19
20854,6,3,2026-06-21,52,15
20855,6,53,2026-06-21,48,9
20856,6,24,2026-06-21,137,22
20857,6,2,2026-06-21,127,24
20858,6,176,2026-06-21,67,11
20859,6,90,2026-06-21,55,8
20860,6,125,2026-06-21,66,12
20861,6,86,2026-06-28,113,27
20862,6,166,2026-06-28,80,12
20863,6,32,2026-06-28,125,29
20864,6,79,2026-06-28,29,6
20865,6,42,2026-06-28,146,27
20866,6,130,2026-06-28,87,18
20867,6,198,2026-06-28,22,4
20868,6,133,2026-06-28,100,24
20869,6,193,2026-06-28,76,15
20870,6,138,2026-06-28,31,6
20871,6,73,2026-06-28,82,16
20872,6,72,2026-06-28,64,17
20873,6,14,2026-06-28,128,22
20874,6,9,2026-06-28,100,27
20875,6,174,2026-06-28,117,20
20876,6,164,2026-06-28,84,19
20877,6,185,2026-06-28,76,19
20878,6,27,2026-06-28,104,16
20879,6,184,2026-06-28,58,13
20880,6,196,2026-06-28,88,23
20881,6,143,2026-06-28,24,4
20882,6,83,2026-06-28,93,21
20883,6,124,2026-06-28,146,22
20884,6,179,2026-06-28,85,14
20885,6,62,2026-06-28,112,26
20886,6,149,2026-06-28,47,11
20887,6,147,2026-06-28,91,19
20888,6,98,2026-06-28,123,27
20889,6,71,2026-06-28,24,6
20890,6,95,2026-06-28,52,14
20891,6,107,2026-06-28,29,6
20892,6,11,2026-06-28,147,25
20893,6,141,2026-06-28,23,9
20894,6,99,2026-06-28,118,27
20895,6,117,2026-06-28,142,22
20896,6,173,2026-06-28,21,4
20897,6,54,2026-06-28,125,26
20898,6,96,2026-06-28,130,25
20899,6,182,2026-06-28,55,10
20900,6,63,2026-06-28,29,5
20901,6,187,2026-06-28,102,18
20902,6,140,2026-06-28,35,5
20903,6,78,2026-06-28,51,9
20904,6,181,2026-06-28,165,25
20905,6,41,2026-06-28,138,22
20906,6,152,2026-06-28,112,20
20907,6,94,2026-06-28,118,20
20908,6,169,2026-06-28,176,29
20909,6,121,2026-06-28,117,21
20910,6,40,2026-06-28,99,17
20911,6,74,2026-06-28,33,6
20912,6,21,2026-06-28,88,16
20913,6,46,2026-06-28,119,24
20914,6,76,2026-06-28,59,10
20915,6,114,2026-06-28,55,9
20916,6,146,2026-06-28,30,6
20917,6,154,2026-06-28,126,25
20918,6,199,2026-06-28,39,8
20919,6,25,2026-06-28,27,4
20920,6,157,2026-06-28,81,16
20921,6,167,2026-06-28,187,29
20922,6,137,2026-06-28,143,27
20923,6,12,2026-06-28,108,26
20924,6,77,2026-06-28,61,10
20925,6,20,2026-06-28,88,16
20926,6,6,2026-06-28,117,29
20927,6,122,2026-06-28,75,17
20928,6,88,2026-06-28,182,28
20929,6,108,2026-06-28,21,4
20930,6,112,2026-06-28,106,18
20931,6,5,2026-06-28,69,13
20932,6,37,2026-06-28,59,17
20933,6,111,2026-06-28,25,5
20934,6,129,2026-06-28,92,16
20935,6,34,2026-06-28,52,14
20936,6,134,2026-06-28,55,8
20937,6,139,2026-06-28,113,24
20938,6,194,2026-06-28,73,14
20939,6,85,2026-06-28,118,19
20940,6,57,2026-06-28,149,26
20941,6,45,2026-06-28,59,12
20942,6,8,2026-06-28,69,15
20943,6,120,2026-06-28,74,12
20944,6,39,2026-06-28,154,29
20945,6,110,2026-06-28,131,27
20946,6,178,2026-06-28,18,4
20947,6,64,2026-06-28,27,5
20948,6,118,2026-06-28,83,15
20949,6,159,2026-06-28,30,4
20950,6,200,2026-06-28,29,7
20951,6,116,2026-06-28,115,19
20952,6,190,2026-06-28,65,15
20953,6,127,2026-06-28,65,16
20954,6,87,2026-06-28,47,10
20955,6,70,2026-06-28,36,8
20956,6,89,2026-06-28,46,7
20957,6,49,2026-06-28,104,23
20958,6,148,2026-06-28,64,11
20959,6,30,2026-06-28,121,27
20960,6,153,2026-06-28,38,7
20961,6,10,2026-06-28,86,19
20962,6,113,2026-06-28,128,26
20963,6,183,2026-06-28,95,18
20964,6,91,2026-06-28,96,22
20965,6,106,2026-06-28,72,19
20966,6,102,2026-06-28,81,16
20967,6,189,2026-06-28,86,17
20968,6,165,2026-06-28,130,26
20969,6,186,2026-06-28,90,17
20970,6,18,2026-06-28,46,12
20971,6,33,2026-06-28,51,11
20972,6,126,2026-06-28,20,4
20973,6,104,2026-06-28,50,14
20974,6,170,2026-06-28,36,7
20975,6,100,2026-06-28,18,4
20976,6,81,2026-06-28,52,10
20977,6,15,2026-06-28,78,17
20978,6,151,2026-06-28,38,8
20979,6,171,2026-06-28,123,26
20980,6,145,2026-06-28,135,22
20981,6,188,2026-06-28,121,23
20982,6,191,2026-06-28,102,20
20983,6,172,2026-06-28,124,26
20984,6,162,2026-06-28,44,10
20985,6,80,2026-06-28,72,11
20986,6,69,2026-06-28,41,8
20987,6,56,2026-06-28,60,12
20988,6,97,2026-06-28,133,27
20989,6,60,2026-06-28,134,27
20990,6,123,2026-06-28,20,5
20991,6,4,2026-06-28,43,8
20992,6,75,2026-06-28,24,5
20993,6,66,2026-06-28,136,19
20994,6,3,2026-06-28,100,15
20995,6,53,2026-06-28,43,9
20996,6,24,2026-06-28,101,22
20997,6,2,2026-06-28,126,24
20998,6,176,2026-06-28,63,11
20999,6,90,2026-06-28,42,8
21000,6,125,2026-06-28,77,12
21001,7,108,2026-01-11,40,10
21002,7,145,2026-01-11,106,19
21003,7,105,2026-01-11,36,7
21004,7,196,2026-01-11,69,12
21005,7,154,2026-01-11,81,17
21006,7,66,2026-01-11,106,19
21007,7,151,2026-01-11,73,13
21008,7,181,2026-01-11,119,22
21009,7,18,2026-01-11,121,28
21010,7,47,2026-01-11,138,28
21011,7,190,2026-01-11,97,17
21012,7,30,2026-01-11,159,26
21013,7,149,2026-01-11,85,17
21014,7,8,2026-01-11,51,11
21015,7,112,2026-01-11,126,27
21016,7,14,2026-01-11,80,18
21017,7,182,2026-01-11,38,9
21018,7,68,2026-01-11,138,27
21019,7,90,2026-01-11,75,13
21020,7,133,2026-01-11,16,4
21021,7,24,2026-01-11,91,14
21022,7,130,2026-01-11,65,17
21023,7,49,2026-01-11,129,23
21024,7,39,2026-01-11,55,11
21025,7,124,2026-01-11,52,10
21026,7,54,2026-01-11,131,26
21027,7,3,2026-01-11,127,22
21028,7,131,2026-01-11,88,18
21029,7,53,2026-01-11,44,11
21030,7,91,2026-01-11,98,19
21031,7,128,2026-01-11,115,18
21032,7,179,2026-01-11,40,9
21033,7,165,2026-01-11,122,24
21034,7,75,2026-01-11,107,18
21035,7,118,2026-01-11,114,21
21036,7,22,2026-01-11,107,20
21037,7,109,2026-01-11,50,12
21038,7,88,2026-01-11,86,18
21039,7,56,2026-01-11,135,24
21040,7,7,2026-01-11,131,21
21041,7,119,2026-01-11,127,29
21042,7,170,2026-01-11,48,9
21043,7,175,2026-01-11,90,17
21044,7,69,2026-01-11,102,17
21045,7,46,2026-01-11,116,26
21046,7,166,2026-01-11,75,13
21047,7,77,2026-01-11,75,16
21048,7,111,2026-01-11,40,8
21049,7,189,2026-01-11,47,8
21050,7,19,2026-01-11,121,24
21051,7,157,2026-01-11,46,9
21052,7,12,2026-01-11,51,9
21053,7,97,2026-01-11,43,9
21054,7,85,2026-01-11,18,4
21055,7,142,2026-01-11,78,14
21056,7,27,2026-01-11,126,28
21057,7,160,2026-01-11,132,28
21058,7,137,2026-01-11,85,17
21059,7,187,2026-01-11,52,11
21060,7,9,2026-01-11,71,12
21061,7,16,2026-01-11,58,10
21062,7,94,2026-01-11,81,14
21063,7,186,2026-01-11,73,21
21064,7,158,2026-01-11,70,16
21065,7,70,2026-01-11,82,13
21066,7,20,2026-01-11,81,14
21067,7,43,2026-01-11,102,29
21068,7,45,2026-01-11,20,4
21069,7,84,2026-01-11,69,13
21070,7,71,2026-01-11,43,8
21071,7,1,2026-01-11,66,13
21072,7,25,2026-01-11,49,9
21073,7,117,2026-01-11,145,29
21074,7,146,2026-01-11,80,18
21075,7,52,2026-01-11,59,8
21076,7,140,2026-01-11,57,13
21077,7,199,2026-01-11,75,14
21078,7,2,2026-01-11,116,26
21079,7,10,2026-01-11,100,22
21080,7,159,2026-01-11,131,26
21081,7,31,2026-01-11,131,23
21082,7,110,2026-01-11,83,15
21083,7,163,2026-01-11,127,24
21084,7,74,2026-01-11,36,6
21085,7,123,2026-01-11,26,4
21086,7,34,2026-01-11,43,9
21087,7,23,2026-01-11,45,8
21088,7,33,2026-01-11,22,5
21089,7,200,2026-01-11,77,17
21090,7,36,2026-01-11,58,9
21091,7,28,2026-01-11,133,26
21092,7,76,2026-01-11,138,21
21093,7,102,2026-01-11,136,27
21094,7,86,2026-01-11,131,24
21095,7,87,2026-01-11,105,24
21096,7,11,2026-01-11,123,28
21097,7,116,2026-01-11,106,23
21098,7,98,2026-01-11,28,6
21099,7,176,2026-01-11,89,19
21100,7,184,2026-01-11,49,10
21101,7,167,2026-01-11,135,27
21102,7,89,2026-01-11,57,15
21103,7,129,2026-01-11,42,8
21104,7,106,2026-01-11,135,25
21105,7,180,2026-01-11,54,11
21106,7,96,2026-01-11,128,20
21107,7,81,2026-01-11,123,25
21108,7,79,2026-01-11,80,15
21109,7,164,2026-01-11,26,6
21110,7,104,2026-01-11,94,20
21111,7,156,2026-01-11,125,28
21112,7,143,2026-01-11,135,21
21113,7,63,2026-01-11,95,15
21114,7,152,2026-01-11,101,18
21115,7,126,2026-01-11,136,26
21116,7,29,2026-01-11,52,12
21117,7,193,2026-01-11,50,11
21118,7,58,2026-01-11,61,12
21119,7,132,2026-01-11,65,12
21120,7,150,2026-01-11,133,24
21121,7,35,2026-01-11,56,11
21122,7,65,2026-01-11,154,27
21123,7,120,2026-01-11,99,23
21124,7,82,2026-01-11,130,27
21125,7,103,2026-01-11,64,12
21126,7,42,2026-01-11,23,5
21127,7,122,2026-01-11,119,24
21128,7,172,2026-01-11,16,5
21129,7,113,2026-01-11,69,14
21130,7,72,2026-01-11,77,17
21131,7,44,2026-01-11,65,14
21132,7,26,2026-01-11,85,14
21133,7,48,2026-01-11,58,10
21134,7,177,2026-01-11,40,6
21135,7,188,2026-01-11,44,10
21136,7,148,2026-01-11,69,12
21137,7,57,2026-01-11,123,25
21138,7,161,2026-01-11,54,12
21139,7,114,2026-01-11,86,19
21140,7,13,2026-01-11,111,22
21141,7,108,2026-01-18,66,10
21142,7,145,2026-01-18,82,19
21143,7,105,2026-01-18,34,7
21144,7,196,2026-01-18,71,12
21145,7,154,2026-01-18,99,17
21146,7,66,2026-01-18,109,19
21147,7,151,2026-01-18,75,13
21148,7,181,2026-01-18,98,22
21149,7,18,2026-01-18,139,28
21150,7,47,2026-01-18,147,28
21151,7,190,2026-01-18,88,17
21152,7,30,2026-01-18,133,26
21153,7,149,2026-01-18,66,17
21154,7,8,2026-01-18,67,11
21155,7,112,2026-01-18,120,27
21156,7,14,2026-01-18,107,18
21157,7,182,2026-01-18,50,9
21158,7,68,2026-01-18,121,27
21159,7,90,2026-01-18,78,13
21160,7,133,2026-01-18,19,4
21161,7,24,2026-01-18,59,14
21162,7,130,2026-01-18,97,17
21163,7,49,2026-01-18,97,23
21164,7,39,2026-01-18,54,11
21165,7,124,2026-01-18,40,10
21166,7,54,2026-01-18,109,26
21167,7,3,2026-01-18,98,22
21168,7,131,2026-01-18,93,18
21169,7,53,2026-01-18,64,11
21170,7,91,2026-01-18,98,19
21171,7,128,2026-01-18,100,18
21172,7,179,2026-01-18,46,9
21173,7,165,2026-01-18,120,24
21174,7,75,2026-01-18,100,18
21175,7,118,2026-01-18,106,21
21176,7,22,2026-01-18,145,20
21177,7,109,2026-01-18,68,12
21178,7,88,2026-01-18,111,18
21179,7,56,2026-01-18,143,24
21180,7,7,2026-01-18,125,21
21181,7,119,2026-01-18,140,29
21182,7,170,2026-01-18,37,9
21183,7,175,2026-01-18,89,17
21184,7,69,2026-01-18,85,17
21185,7,46,2026-01-18,120,26
21186,7,166,2026-01-18,47,13
21187,7,77,2026-01-18,92,16
21188,7,111,2026-01-18,44,8
21189,7,189,2026-01-18,43,8
21190,7,19,2026-01-18,103,24
21191,7,157,2026-01-18,42,9
21192,7,12,2026-01-18,49,9
21193,7,97,2026-01-18,44,9
21194,7,85,2026-01-18,16,4
21195,7,142,2026-01-18,72,14
21196,7,27,2026-01-18,151,28
21197,7,160,2026-01-18,130,28
21198,7,137,2026-01-18,96,17
21199,7,187,2026-01-18,64,11
21200,7,9,2026-01-18,57,12
