order_id,customer_id,store_id,order_date,channel,order_status
28471,3523,6,2026-04-06,in_store,completed
28472,3585,6,2026-04-06,online,completed
28473,3590,1,2026-04-06,online,completed
28474,3620,7,2026-04-06,in_store,completed
28475,3690,5,2026-04-06,online,cancelled
28476,3711,8,2026-04-06,in_store,completed
28477,3730,3,2026-04-06,online,completed
28478,3876,3,2026-04-06,in_store,completed
28479,3955,4,2026-04-06,online,completed
28480,3971,8,2026-04-06,in_store,completed
28481,4113,7,2026-04-06,in_store,completed
28482,4149,1,2026-04-06,in_store,completed
28483,4169,3,2026-04-06,online,completed
28484,4232,2,2026-04-06,online,completed
28485,4354,8,2026-04-06,in_store,cancelled
28486,4427,5,2026-04-06,online,completed
28487,4448,5,2026-04-06,online,completed
28488,4595,4,2026-04-06,in_store,completed
28489,4620,1,2026-04-06,online,completed
28490,4693,1,2026-04-06,in_store,completed
28491,4710,8,2026-04-06,online,completed
28492,4762,2,2026-04-06,online,completed
28493,4763,7,2026-04-06,in_store,completed
28494,4832,7,2026-04-06,in_store,completed
28495,20,8,2026-04-07,in_store,completed
28496,71,6,2026-04-07,in_store,completed
28497,85,3,2026-04-07,online,completed
28498,94,8,2026-04-07,online,completed
28499,123,3,2026-04-07,online,completed
28500,204,6,2026-04-07,online,completed
28501,486,5,2026-04-07,in_store,completed
28502,489,6,2026-04-07,online,completed
28503,595,5,2026-04-07,online,completed
28504,605,6,2026-04-07,in_store,completed
28505,620,7,2026-04-07,in_store,completed
28506,623,7,2026-04-07,online,completed
28507,721,7,2026-04-07,online,completed
28508,728,7,2026-04-07,in_store,completed
28509,748,5,2026-04-07,online,completed
28510,783,7,2026-04-07,online,completed
28511,838,5,2026-04-07,online,completed
28512,866,6,2026-04-07,online,completed
28513,915,3,2026-04-07,online,completed
28514,922,4,2026-04-07,in_store,cancelled
28515,1091,4,2026-04-07,online,completed
28516,1276,6,2026-04-07,in_store,completed
28517,1315,2,2026-04-07,online,completed
28518,1330,8,2026-04-07,online,completed
28519,1356,8,2026-04-07,online,completed
28520,1537,7,2026-04-07,online,completed
28521,1647,8,2026-04-07,online,completed
28522,1873,3,2026-04-07,online,completed
28523,2111,5,2026-04-07,in_store,completed
28524,2276,8,2026-04-07,online,completed
28525,2379,1,2026-04-07,in_store,completed
28526,2415,8,2026-04-07,online,completed
28527,2441,8,2026-04-07,online,completed
28528,2490,8,2026-04-07,online,completed
28529,2497,6,2026-04-07,online,completed
28530,2534,5,2026-04-07,online,completed
28531,2554,5,2026-04-07,in_store,completed
28532,2610,6,2026-04-07,in_store,completed
28533,2645,8,2026-04-07,online,completed
28534,2668,1,2026-04-07,in_store,completed
28535,2685,4,2026-04-07,online,completed
28536,2722,6,2026-04-07,in_store,completed
28537,2728,7,2026-04-07,online,completed
28538,2866,7,2026-04-07,online,completed
28539,2874,5,2026-04-07,online,completed
28540,2886,7,2026-04-07,in_store,completed
28541,2935,6,2026-04-07,online,completed
28542,2996,4,2026-04-07,in_store,completed
28543,3027,7,2026-04-07,online,completed
28544,3089,5,2026-04-07,online,completed
28545,3095,1,2026-04-07,online,completed
28546,3182,5,2026-04-07,online,completed
28547,3189,7,2026-04-07,in_store,completed
28548,3289,5,2026-04-07,online,completed
28549,3308,7,2026-04-07,in_store,completed
28550,3346,6,2026-04-07,online,completed
28551,3410,8,2026-04-07,online,cancelled
28552,3476,5,2026-04-07,online,completed
28553,3484,5,2026-04-07,in_store,cancelled
28554,3551,8,2026-04-07,in_store,completed
28555,3649,1,2026-04-07,online,completed
28556,3704,1,2026-04-07,online,completed
28557,3731,6,2026-04-07,online,completed
28558,3847,6,2026-04-07,online,completed
28559,3887,7,2026-04-07,in_store,completed
28560,3907,6,2026-04-07,online,completed
28561,3949,1,2026-04-07,online,completed
28562,3976,6,2026-04-07,in_store,completed
28563,3981,8,2026-04-07,online,completed
28564,4130,8,2026-04-07,online,completed
28565,4144,8,2026-04-07,online,completed
28566,4194,7,2026-04-07,online,completed
28567,4207,1,2026-04-07,online,completed
28568,4288,6,2026-04-07,in_store,completed
28569,4350,8,2026-04-07,online,completed
28570,4421,6,2026-04-07,in_store,completed
28571,4440,5,2026-04-07,online,completed
28572,4494,5,2026-04-07,in_store,completed
28573,4498,8,2026-04-07,online,completed
28574,4528,7,2026-04-07,online,completed
28575,4620,1,2026-04-07,online,completed
28576,4700,7,2026-04-07,online,completed
28577,4734,5,2026-04-07,in_store,completed
28578,4772,6,2026-04-07,online,completed
28579,4814,4,2026-04-07,online,completed
28580,4825,8,2026-04-07,online,completed
28581,4829,2,2026-04-07,online,completed
28582,4970,6,2026-04-07,in_store,completed
28583,204,6,2026-04-08,in_store,completed
28584,236,6,2026-04-08,online,completed
28585,256,7,2026-04-08,in_store,completed
28586,260,3,2026-04-08,online,completed
28587,293,1,2026-04-08,online,completed
28588,321,5,2026-04-08,in_store,completed
28589,346,5,2026-04-08,online,completed
28590,433,6,2026-04-08,in_store,completed
28591,443,7,2026-04-08,online,completed
28592,497,7,2026-04-08,online,completed
28593,565,1,2026-04-08,in_store,cancelled
28594,571,1,2026-04-08,in_store,completed
28595,575,7,2026-04-08,in_store,completed
28596,579,2,2026-04-08,in_store,completed
28597,641,6,2026-04-08,in_store,completed
28598,679,3,2026-04-08,online,completed
28599,746,8,2026-04-08,online,completed
28600,757,6,2026-04-08,in_store,completed
28601,761,5,2026-04-08,in_store,completed
28602,822,3,2026-04-08,in_store,completed
28603,906,6,2026-04-08,online,completed
28604,1088,2,2026-04-08,in_store,completed
28605,1113,5,2026-04-08,online,completed
28606,1211,4,2026-04-08,online,completed
28607,1263,8,2026-04-08,in_store,completed
28608,1289,7,2026-04-08,in_store,completed
28609,1386,5,2026-04-08,online,completed
28610,1393,2,2026-04-08,in_store,completed
28611,1477,8,2026-04-08,online,completed
28612,1659,1,2026-04-08,in_store,completed
28613,1693,4,2026-04-08,in_store,completed
28614,1780,6,2026-04-08,online,completed
28615,1783,7,2026-04-08,in_store,completed
28616,1825,6,2026-04-08,online,completed
28617,1851,7,2026-04-08,in_store,completed
28618,1885,4,2026-04-08,online,completed
28619,1923,6,2026-04-08,online,completed
28620,1930,2,2026-04-08,online,completed
28621,1959,3,2026-04-08,in_store,completed
28622,2060,8,2026-04-08,in_store,cancelled
28623,2067,6,2026-04-08,online,completed
28624,2078,8,2026-04-08,in_store,completed
28625,2124,3,2026-04-08,online,completed
28626,2130,5,2026-04-08,online,completed
28627,2141,6,2026-04-08,online,completed
28628,2195,4,2026-04-08,in_store,completed
28629,2227,2,2026-04-08,online,completed
28630,2416,8,2026-04-08,online,completed
28631,2617,1,2026-04-08,online,completed
28632,2794,3,2026-04-08,online,completed
28633,2984,6,2026-04-08,in_store,completed
28634,3059,8,2026-04-08,in_store,completed
28635,3193,6,2026-04-08,in_store,completed
28636,3194,5,2026-04-08,in_store,completed
28637,3299,4,2026-04-08,in_store,completed
28638,3313,1,2026-04-08,online,completed
28639,3316,1,2026-04-08,in_store,completed
28640,3317,4,2026-04-08,in_store,completed
28641,3330,1,2026-04-08,online,completed
28642,3348,7,2026-04-08,online,completed
28643,3371,2,2026-04-08,online,completed
28644,3455,6,2026-04-08,online,completed
28645,3514,7,2026-04-08,in_store,completed
28646,3516,1,2026-04-08,online,completed
28647,3520,1,2026-04-08,online,completed
28648,3537,7,2026-04-08,online,completed
28649,3572,1,2026-04-08,in_store,completed
28650,3575,1,2026-04-08,online,completed
28651,3666,8,2026-04-08,in_store,completed
28652,3752,6,2026-04-08,online,completed
28653,3798,7,2026-04-08,online,completed
28654,3855,8,2026-04-08,online,completed
28655,3903,3,2026-04-08,online,completed
28656,3957,4,2026-04-08,online,completed
28657,4020,6,2026-04-08,online,completed
28658,4123,2,2026-04-08,online,completed
28659,4226,5,2026-04-08,online,completed
28660,4385,8,2026-04-08,in_store,completed
28661,4471,8,2026-04-08,in_store,completed
28662,4476,5,2026-04-08,online,cancelled
28663,4552,7,2026-04-08,online,completed
28664,4636,6,2026-04-08,online,completed
28665,4686,6,2026-04-08,in_store,completed
28666,4888,3,2026-04-08,in_store,completed
28667,4913,7,2026-04-08,in_store,completed
28668,4934,6,2026-04-08,in_store,completed
28669,4936,3,2026-04-08,online,completed
28670,22,8,2026-04-09,online,completed
28671,118,7,2026-04-09,in_store,completed
28672,145,2,2026-04-09,online,completed
28673,177,6,2026-04-09,online,completed
28674,255,4,2026-04-09,online,completed
28675,360,6,2026-04-09,in_store,completed
28676,411,5,2026-04-09,online,completed
28677,479,4,2026-04-09,online,completed
28678,490,3,2026-04-09,in_store,completed
28679,1035,7,2026-04-09,in_store,completed
28680,1312,8,2026-04-09,online,completed
28681,1410,5,2026-04-09,online,completed
28682,1446,7,2026-04-09,online,completed
28683,1519,8,2026-04-09,online,completed
28684,1566,8,2026-04-09,online,completed
28685,1570,1,2026-04-09,in_store,completed
28686,1634,2,2026-04-09,online,completed
28687,1763,7,2026-04-09,in_store,completed
28688,1833,4,2026-04-09,in_store,completed
28689,1858,4,2026-04-09,online,completed
28690,1940,5,2026-04-09,in_store,completed
28691,2145,8,2026-04-09,in_store,completed
28692,2212,6,2026-04-09,in_store,completed
28693,2554,5,2026-04-09,in_store,completed
28694,2619,3,2026-04-09,online,completed
28695,2672,1,2026-04-09,online,completed
28696,2692,3,2026-04-09,in_store,completed
28697,2734,5,2026-04-09,online,completed
28698,2743,3,2026-04-09,online,completed
28699,2746,8,2026-04-09,in_store,completed
28700,2780,7,2026-04-09,in_store,completed
28701,2867,5,2026-04-09,in_store,completed
28702,2888,7,2026-04-09,in_store,completed
28703,2902,6,2026-04-09,online,completed
28704,2931,5,2026-04-09,in_store,completed
28705,2962,8,2026-04-09,online,completed
28706,2997,5,2026-04-09,online,completed
28707,3041,8,2026-04-09,online,completed
28708,3072,8,2026-04-09,in_store,completed
28709,3097,5,2026-04-09,online,completed
28710,3115,8,2026-04-09,in_store,completed
28711,3311,3,2026-04-09,online,cancelled
28712,3319,5,2026-04-09,in_store,completed
28713,3503,5,2026-04-09,in_store,completed
28714,3573,6,2026-04-09,online,completed
28715,3596,5,2026-04-09,in_store,completed
28716,3745,5,2026-04-09,online,completed
28717,3788,7,2026-04-09,in_store,completed
28718,3813,6,2026-04-09,online,completed
28719,3837,5,2026-04-09,online,completed
28720,3873,1,2026-04-09,online,completed
28721,3879,5,2026-04-09,in_store,completed
28722,3928,7,2026-04-09,in_store,completed
28723,3965,5,2026-04-09,in_store,completed
28724,4018,7,2026-04-09,online,cancelled
28725,4225,6,2026-04-09,in_store,completed
28726,4238,7,2026-04-09,online,completed
28727,4253,2,2026-04-09,online,completed
28728,4254,8,2026-04-09,online,completed
28729,4276,6,2026-04-09,online,completed
28730,4324,5,2026-04-09,online,completed
28731,4473,8,2026-04-09,in_store,completed
28732,4475,1,2026-04-09,online,completed
28733,4562,8,2026-04-09,in_store,completed
28734,4590,5,2026-04-09,in_store,completed
28735,4724,7,2026-04-09,in_store,completed
28736,4809,8,2026-04-09,in_store,completed
28737,4869,1,2026-04-09,online,cancelled
28738,4876,3,2026-04-09,in_store,completed
28739,4891,1,2026-04-09,online,completed
28740,4909,6,2026-04-09,online,completed
28741,6,1,2026-04-10,online,completed
28742,28,6,2026-04-10,in_store,completed
28743,147,7,2026-04-10,in_store,cancelled
28744,159,3,2026-04-10,in_store,completed
28745,177,6,2026-04-10,online,completed
28746,232,1,2026-04-10,online,completed
28747,249,6,2026-04-10,in_store,completed
28748,262,5,2026-04-10,online,completed
28749,301,8,2026-04-10,in_store,completed
28750,339,5,2026-04-10,online,completed
28751,379,8,2026-04-10,in_store,completed
28752,552,8,2026-04-10,in_store,completed
28753,586,1,2026-04-10,in_store,completed
28754,595,5,2026-04-10,in_store,cancelled
28755,675,3,2026-04-10,in_store,completed
28756,683,1,2026-04-10,online,cancelled
28757,740,2,2026-04-10,in_store,completed
28758,746,8,2026-04-10,online,completed
28759,754,2,2026-04-10,online,completed
28760,823,7,2026-04-10,in_store,completed
28761,918,6,2026-04-10,online,completed
28762,970,7,2026-04-10,online,completed
28763,990,6,2026-04-10,online,completed
28764,1035,7,2026-04-10,online,completed
28765,1083,2,2026-04-10,online,completed
28766,1208,6,2026-04-10,online,completed
28767,1347,1,2026-04-10,in_store,completed
28768,1417,4,2026-04-10,in_store,completed
28769,1476,5,2026-04-10,in_store,completed
28770,1528,7,2026-04-10,in_store,completed
28771,1536,7,2026-04-10,in_store,completed
28772,1565,3,2026-04-10,in_store,completed
28773,1598,6,2026-04-10,in_store,completed
28774,1605,7,2026-04-10,in_store,completed
28775,1616,5,2026-04-10,in_store,completed
28776,1883,5,2026-04-10,online,completed
28777,1985,3,2026-04-10,online,completed
28778,2017,8,2026-04-10,online,completed
28779,2060,8,2026-04-10,online,completed
28780,2068,1,2026-04-10,online,completed
28781,2095,7,2026-04-10,online,completed
28782,2118,4,2026-04-10,online,completed
28783,2137,4,2026-04-10,online,completed
28784,2190,4,2026-04-10,online,completed
28785,2216,8,2026-04-10,online,completed
28786,2222,7,2026-04-10,online,completed
28787,2468,6,2026-04-10,online,completed
28788,2525,7,2026-04-10,in_store,completed
28789,2527,8,2026-04-10,online,cancelled
28790,2570,2,2026-04-10,online,completed
28791,2580,3,2026-04-10,in_store,completed
28792,2667,5,2026-04-10,online,completed
28793,2668,2,2026-04-10,in_store,completed
28794,2726,3,2026-04-10,online,completed
28795,2747,5,2026-04-10,online,completed
28796,2757,2,2026-04-10,online,completed
28797,2801,6,2026-04-10,online,completed
28798,2826,1,2026-04-10,online,completed
28799,2850,8,2026-04-10,in_store,completed
28800,2882,5,2026-04-10,online,completed
28801,2943,6,2026-04-10,in_store,completed
28802,2961,2,2026-04-10,online,completed
28803,2970,3,2026-04-10,online,completed
28804,2977,8,2026-04-10,online,completed
28805,3004,1,2026-04-10,online,completed
28806,3026,4,2026-04-10,online,completed
28807,3143,8,2026-04-10,in_store,completed
28808,3301,4,2026-04-10,online,cancelled
28809,3370,7,2026-04-10,in_store,completed
28810,3378,4,2026-04-10,online,completed
28811,3389,5,2026-04-10,in_store,completed
28812,3391,5,2026-04-10,in_store,completed
28813,3427,8,2026-04-10,online,completed
28814,3444,5,2026-04-10,online,completed
28815,3461,8,2026-04-10,online,completed
28816,3484,5,2026-04-10,online,completed
28817,3509,7,2026-04-10,online,completed
28818,3574,5,2026-04-10,online,completed
28819,3613,3,2026-04-10,in_store,completed
28820,3618,8,2026-04-10,online,completed
28821,3864,4,2026-04-10,online,completed
28822,3867,3,2026-04-10,in_store,completed
28823,3889,7,2026-04-10,in_store,completed
28824,3895,4,2026-04-10,online,completed
28825,4004,8,2026-04-10,online,completed
28826,4276,6,2026-04-10,in_store,completed
28827,4280,2,2026-04-10,online,completed
28828,4316,5,2026-04-10,in_store,completed
28829,4330,1,2026-04-10,online,completed
28830,4378,5,2026-04-10,online,completed
28831,4417,8,2026-04-10,in_store,completed
28832,4457,4,2026-04-10,in_store,completed
28833,4580,5,2026-04-10,in_store,completed
28834,4602,1,2026-04-10,in_store,completed
28835,4632,5,2026-04-10,in_store,completed
28836,4653,5,2026-04-10,online,completed
28837,4685,4,2026-04-10,online,completed
28838,4704,1,2026-04-10,online,completed
28839,4708,3,2026-04-10,online,completed
28840,4716,3,2026-04-10,in_store,completed
28841,4719,8,2026-04-10,in_store,completed
28842,4784,6,2026-04-10,in_store,completed
28843,4868,5,2026-04-10,in_store,completed
28844,4987,2,2026-04-10,online,completed
28845,73,8,2026-04-11,online,completed
28846,133,7,2026-04-11,online,completed
28847,238,8,2026-04-11,online,completed
28848,247,6,2026-04-11,online,completed
28849,300,7,2026-04-11,online,completed
28850,395,6,2026-04-11,in_store,completed
28851,411,5,2026-04-11,online,completed
28852,433,6,2026-04-11,online,completed
28853,524,6,2026-04-11,online,completed
28854,573,5,2026-04-11,in_store,completed
28855,686,6,2026-04-11,in_store,completed
28856,708,3,2026-04-11,in_store,completed
28857,759,7,2026-04-11,in_store,completed
28858,784,7,2026-04-11,in_store,completed
28859,844,7,2026-04-11,in_store,completed
28860,908,5,2026-04-11,in_store,completed
28861,936,1,2026-04-11,online,completed
28862,949,2,2026-04-11,in_store,completed
28863,985,3,2026-04-11,online,completed
28864,999,2,2026-04-11,online,completed
28865,1079,8,2026-04-11,in_store,completed
28866,1126,1,2026-04-11,online,completed
28867,1128,4,2026-04-11,in_store,completed
28868,1136,7,2026-04-11,online,completed
28869,1262,2,2026-04-11,in_store,completed
28870,1275,6,2026-04-11,in_store,completed
28871,1303,6,2026-04-11,in_store,completed
28872,1316,5,2026-04-11,in_store,completed
28873,1368,8,2026-04-11,online,completed
28874,1388,5,2026-04-11,in_store,completed
28875,1493,7,2026-04-11,in_store,completed
28876,1616,5,2026-04-11,in_store,completed
28877,1637,7,2026-04-11,in_store,completed
28878,1656,5,2026-04-11,online,completed
28879,1719,8,2026-04-11,online,completed
28880,1751,1,2026-04-11,in_store,completed
28881,1779,5,2026-04-11,in_store,completed
28882,2139,4,2026-04-11,in_store,completed
28883,2149,2,2026-04-11,in_store,completed
28884,2406,6,2026-04-11,in_store,completed
28885,2414,4,2026-04-11,in_store,completed
28886,2442,7,2026-04-11,online,completed
28887,2521,8,2026-04-11,in_store,completed
28888,2558,2,2026-04-11,in_store,completed
28889,2632,6,2026-04-11,in_store,completed
28890,2640,1,2026-04-11,online,completed
28891,2729,4,2026-04-11,online,completed
28892,2752,7,2026-04-11,online,completed
28893,2761,7,2026-04-11,online,completed
28894,2922,6,2026-04-11,online,completed
28895,2967,5,2026-04-11,online,completed
28896,3171,4,2026-04-11,in_store,completed
28897,3284,7,2026-04-11,in_store,completed
28898,3297,5,2026-04-11,online,completed
28899,3383,2,2026-04-11,online,completed
28900,3518,2,2026-04-11,online,completed
28901,3530,7,2026-04-11,in_store,completed
28902,3641,6,2026-04-11,in_store,completed
28903,3716,5,2026-04-11,in_store,completed
28904,3721,4,2026-04-11,in_store,completed
28905,3875,3,2026-04-11,online,completed
28906,4009,5,2026-04-11,online,completed
28907,4066,8,2026-04-11,online,completed
28908,4092,7,2026-04-11,online,completed
28909,4100,8,2026-04-11,online,completed
28910,4172,5,2026-04-11,in_store,completed
28911,4278,6,2026-04-11,online,completed
28912,4297,8,2026-04-11,online,completed
28913,4326,8,2026-04-11,in_store,cancelled
28914,4343,8,2026-04-11,in_store,completed
28915,4361,7,2026-04-11,in_store,completed
28916,4444,8,2026-04-11,online,completed
28917,4454,6,2026-04-11,online,completed
28918,4477,2,2026-04-11,online,completed
28919,4492,5,2026-04-11,in_store,completed
28920,4506,8,2026-04-11,online,completed
28921,4564,5,2026-04-11,online,completed
28922,4696,1,2026-04-11,online,completed
28923,4702,7,2026-04-11,online,cancelled
28924,4705,6,2026-04-11,in_store,completed
28925,4737,7,2026-04-11,online,completed
28926,4756,3,2026-04-11,in_store,completed
28927,4759,8,2026-04-11,in_store,completed
28928,4777,8,2026-04-11,in_store,completed
28929,4892,3,2026-04-11,in_store,completed
28930,4931,7,2026-04-11,online,cancelled
28931,4935,8,2026-04-11,online,completed
28932,4986,7,2026-04-11,in_store,cancelled
28933,4995,4,2026-04-11,in_store,cancelled
28934,3,4,2026-04-12,in_store,cancelled
28935,42,6,2026-04-12,in_store,completed
28936,90,6,2026-04-12,online,completed
28937,115,3,2026-04-12,online,completed
28938,118,7,2026-04-12,online,completed
28939,150,7,2026-04-12,online,completed
28940,348,1,2026-04-12,online,completed
28941,424,4,2026-04-12,online,completed
28942,437,3,2026-04-12,in_store,completed
28943,498,8,2026-04-12,in_store,completed
28944,552,8,2026-04-12,in_store,completed
28945,588,7,2026-04-12,online,completed
28946,612,8,2026-04-12,in_store,completed
28947,662,6,2026-04-12,online,completed
28948,690,6,2026-04-12,online,completed
28949,732,8,2026-04-12,online,completed
28950,733,1,2026-04-12,in_store,completed
28951,860,6,2026-04-12,online,completed
28952,967,3,2026-04-12,in_store,completed
28953,970,7,2026-04-12,online,completed
28954,1077,6,2026-04-12,online,completed
28955,1093,2,2026-04-12,in_store,completed
28956,1162,8,2026-04-12,in_store,completed
28957,1300,7,2026-04-12,online,completed
28958,1484,7,2026-04-12,online,completed
28959,1547,6,2026-04-12,online,completed
28960,1574,6,2026-04-12,in_store,completed
28961,1588,7,2026-04-12,in_store,completed
28962,1651,5,2026-04-12,in_store,completed
28963,1672,4,2026-04-12,online,completed
28964,1867,7,2026-04-12,online,completed
28965,1881,8,2026-04-12,online,completed
28966,1999,5,2026-04-12,in_store,completed
28967,2004,8,2026-04-12,in_store,completed
28968,2183,3,2026-04-12,in_store,completed
28969,2187,5,2026-04-12,online,completed
28970,2220,5,2026-04-12,in_store,completed
28971,2227,2,2026-04-12,in_store,completed
28972,2229,5,2026-04-12,online,cancelled
28973,2280,6,2026-04-12,online,completed
28974,2330,7,2026-04-12,online,completed
28975,2344,6,2026-04-12,in_store,completed
28976,2395,8,2026-04-12,in_store,completed
28977,2497,6,2026-04-12,in_store,completed
28978,2525,7,2026-04-12,online,completed
28979,2642,8,2026-04-12,online,completed
28980,2697,7,2026-04-12,in_store,completed
28981,2701,1,2026-04-12,in_store,completed
28982,2702,6,2026-04-12,online,completed
28983,2783,6,2026-04-12,online,completed
28984,2791,1,2026-04-12,online,completed
28985,2830,7,2026-04-12,in_store,completed
28986,3018,5,2026-04-12,online,completed
28987,3140,8,2026-04-12,online,completed
28988,3147,4,2026-04-12,in_store,completed
28989,3187,6,2026-04-12,online,completed
28990,3531,8,2026-04-12,in_store,completed
28991,3590,2,2026-04-12,in_store,completed
28992,3603,7,2026-04-12,online,completed
28993,3753,1,2026-04-12,online,cancelled
28994,3827,8,2026-04-12,online,completed
28995,3874,8,2026-04-12,online,completed
28996,4020,6,2026-04-12,in_store,cancelled
28997,4101,7,2026-04-12,online,completed
28998,4104,7,2026-04-12,in_store,completed
28999,4127,7,2026-04-12,online,completed
29000,4193,6,2026-04-12,online,completed
29001,4262,5,2026-04-12,online,completed
29002,4279,6,2026-04-12,in_store,cancelled
29003,4306,6,2026-04-12,in_store,completed
29004,4322,8,2026-04-12,online,completed
29005,4329,7,2026-04-12,online,cancelled
29006,4363,8,2026-04-12,online,completed
29007,4412,4,2026-04-12,online,completed
29008,4422,1,2026-04-12,online,completed
29009,4515,1,2026-04-12,online,completed
29010,4552,7,2026-04-12,in_store,completed
29011,4561,8,2026-04-12,online,completed
29012,4567,6,2026-04-12,in_store,completed
29013,4568,6,2026-04-12,in_store,completed
29014,4619,3,2026-04-12,in_store,completed
29015,4722,6,2026-04-12,online,completed
29016,4760,6,2026-04-12,online,completed
29017,4777,8,2026-04-12,in_store,completed
29018,4790,4,2026-04-12,in_store,completed
29019,4872,1,2026-04-12,in_store,completed
29020,4940,8,2026-04-12,online,completed
29021,92,6,2026-04-13,in_store,completed
29022,127,7,2026-04-13,in_store,completed
29023,176,8,2026-04-13,online,completed
29024,187,7,2026-04-13,in_store,completed
29025,207,6,2026-04-13,online,completed
29026,223,6,2026-04-13,online,completed
29027,243,7,2026-04-13,online,completed
29028,323,3,2026-04-13,in_store,completed
29029,403,5,2026-04-13,in_store,completed
29030,418,7,2026-04-13,online,completed
29031,452,1,2026-04-13,online,completed
29032,528,7,2026-04-13,online,completed
29033,555,1,2026-04-13,online,completed
29034,641,6,2026-04-13,online,completed
29035,657,6,2026-04-13,online,completed
29036,746,8,2026-04-13,online,completed
29037,861,1,2026-04-13,online,completed
29038,923,8,2026-04-13,in_store,completed
29039,976,5,2026-04-13,in_store,completed
29040,989,5,2026-04-13,online,completed
29041,1012,6,2026-04-13,online,completed
29042,1058,6,2026-04-13,online,completed
29043,1189,4,2026-04-13,in_store,completed
29044,1337,3,2026-04-13,in_store,completed
29045,1397,3,2026-04-13,in_store,completed
29046,1416,6,2026-04-13,online,completed
29047,1553,4,2026-04-13,in_store,completed
29048,1567,2,2026-04-13,online,completed
29049,1582,5,2026-04-13,online,completed
29050,1613,6,2026-04-13,online,completed
29051,1621,5,2026-04-13,in_store,completed
29052,1656,5,2026-04-13,in_store,completed
29053,1734,1,2026-04-13,in_store,completed
29054,1741,8,2026-04-13,online,completed
29055,1761,8,2026-04-13,online,completed
29056,2001,2,2026-04-13,online,completed
29057,2029,4,2026-04-13,online,completed
29058,2118,4,2026-04-13,online,completed
29059,2137,4,2026-04-13,in_store,completed
29060,2208,2,2026-04-13,in_store,completed
29061,2223,7,2026-04-13,in_store,completed
29062,2276,8,2026-04-13,online,completed
29063,2303,4,2026-04-13,in_store,completed
29064,2305,2,2026-04-13,online,completed
29065,2480,7,2026-04-13,online,completed
29066,2521,8,2026-04-13,in_store,completed
29067,2544,8,2026-04-13,online,completed
29068,2830,7,2026-04-13,online,completed
29069,2864,4,2026-04-13,online,completed
29070,2974,2,2026-04-13,in_store,completed
29071,3157,6,2026-04-13,online,completed
29072,3177,3,2026-04-13,online,completed
29073,3270,2,2026-04-13,in_store,completed
29074,3281,7,2026-04-13,online,completed
29075,3301,4,2026-04-13,in_store,cancelled
29076,3355,2,2026-04-13,online,cancelled
29077,3399,7,2026-04-13,in_store,completed
29078,3415,3,2026-04-13,in_store,completed
29079,3495,1,2026-04-13,in_store,cancelled
29080,3523,6,2026-04-13,in_store,completed
29081,3575,1,2026-04-13,online,completed
29082,3636,8,2026-04-13,in_store,completed
29083,3649,1,2026-04-13,in_store,completed
29084,3671,7,2026-04-13,online,completed
29085,3741,5,2026-04-13,online,completed
29086,3774,7,2026-04-13,in_store,completed
29087,3831,2,2026-04-13,online,completed
29088,3904,7,2026-04-13,in_store,completed
29089,3966,1,2026-04-13,in_store,completed
29090,4029,6,2026-04-13,online,completed
29091,4089,2,2026-04-13,in_store,completed
29092,4100,8,2026-04-13,online,completed
29093,4280,2,2026-04-13,online,completed
29094,4285,7,2026-04-13,online,completed
29095,4339,6,2026-04-13,online,completed
29096,4353,4,2026-04-13,online,completed
29097,4368,7,2026-04-13,in_store,completed
29098,4413,8,2026-04-13,online,cancelled
29099,4502,4,2026-04-13,online,completed
29100,4525,6,2026-04-13,in_store,completed
29101,4538,6,2026-04-13,in_store,completed
29102,4541,4,2026-04-13,in_store,completed
29103,4581,5,2026-04-13,in_store,completed
29104,4631,7,2026-04-13,in_store,completed
29105,4696,2,2026-04-13,online,completed
29106,4721,3,2026-04-13,online,completed
29107,4739,8,2026-04-13,online,completed
29108,4740,4,2026-04-13,online,completed
29109,4995,3,2026-04-13,in_store,completed
29110,5000,8,2026-04-13,online,completed
29111,78,5,2026-04-14,online,completed
29112,241,7,2026-04-14,in_store,completed
29113,254,5,2026-04-14,in_store,completed
29114,263,5,2026-04-14,in_store,completed
29115,298,8,2026-04-14,online,completed
29116,560,2,2026-04-14,online,completed
29117,584,7,2026-04-14,online,completed
29118,615,6,2026-04-14,in_store,completed
29119,642,2,2026-04-14,online,completed
29120,819,4,2026-04-14,online,completed
29121,840,1,2026-04-14,in_store,completed
29122,890,5,2026-04-14,online,completed
29123,999,2,2026-04-14,online,completed
29124,1062,6,2026-04-14,online,completed
29125,1143,2,2026-04-14,online,completed
29126,1182,2,2026-04-14,online,completed
29127,1185,8,2026-04-14,in_store,completed
29128,1303,6,2026-04-14,online,completed
29129,1346,1,2026-04-14,in_store,completed
29130,1349,6,2026-04-14,online,completed
29131,1356,8,2026-04-14,online,completed
29132,1396,4,2026-04-14,in_store,cancelled
29133,1397,3,2026-04-14,online,completed
29134,1440,1,2026-04-14,online,completed
29135,1525,3,2026-04-14,online,completed
29136,1710,5,2026-04-14,online,completed
29137,1777,5,2026-04-14,online,completed
29138,1787,5,2026-04-14,online,completed
29139,1793,8,2026-04-14,in_store,completed
29140,1954,8,2026-04-14,in_store,completed
29141,1971,6,2026-04-14,online,completed
29142,2040,8,2026-04-14,in_store,completed
29143,2099,6,2026-04-14,online,completed
